URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,E55,OMN UUA /OV OMN/TM 1722/FL360/TP E55/TB SEV/RM LASTED LESS THAN 30 SECONDS,SEV,,36000.0,29.30056,-81.11361,2022-06-01 17:22:00,5.0,U
T,B737,SJC UUA /OV SNS119084/TM 1839/FL320/TP B737/TB SEV/RM DURD,SEV,,32000.0,35.98470288418921,-120.08267861113978,2022-06-01 18:39:00,5.0,M
T,LJ35,MAF UUA /OV MAF360050 /TM 0310 /FL140 /TP LJ35 /TB SEV-EXTRM 140-120 /RM DURD -- ZFW AWC-WEB,SEV-EXTRM 140-120,,14000.0,32.78001583340083,-102.20745194,2022-06-02 03:10:00,6.0,M
T,LJ35,MAF UUA /OV MAF360050 /TM 0310 /FL140 /TP LJ35 /TB SEV-EXTRM 140-120 /RM DURD -- ZFW AWC-WEB:,SEV-EXTRM 140-120,,14000.0,32.78001583340083,-102.20745194,2022-06-02 03:10:00,6.0,M
T,E170,TYS UUA /OV VXV140035/TM 1601/FL130/TP E170/TB SEV 130,SEV 130,,13000.0,35.45310454587779,-83.42707341449463,2022-06-02 16:01:00,5.0,U
T,SF50,RHI UUA /OV RHI077012/TM 2230/FL043/TP SF50/TB EXTRM 043,EXTRM 043,,4300.0,45.67618385507949,-89.18876706814162,2022-06-02 22:30:00,7.0,U
T,PA31,FVE UUA /OV FVE265065/TM 1610/FL090/TP PA31/TB SEV,SEV,,9000.0,47.19107363076596,-69.90379434826137,2022-06-03 16:10:00,5.0,L
T,AT76,MYGF UUA /OV ZFP131016/TM 1541/FL090/TP AT76/TB EXTRM/RM NO DAMAGE /ZMAFD,EXTRM,,9000.0,26.32503675471333,-78.55509837767057,2022-06-04 15:41:00,7.0,U
F,GL5T,ELP UA /OV EWM320020/TM 1909/FL430/TP GL5T/TB SEV MTN WAVE +/-1000FT/RM ZAB/FDCS,SEV MTN WAVE +,,43000.0,32.20536883092697,-106.52253660835382,2022-06-04 19:09:00,5.0,U
F,C172,COS UA /OV 18NW COS/TM 2015/FL100/TP C172/TB SEV TB/RM SEVERE DOWNDRAFT,SEV TB,,10000.0,38.977896868826654,-105.01615737165598,2022-06-04 20:15:00,5.0,L
F,C182S,PMD UA /OV PMD300020/TM 0112/FL110/TP C182S/TB SEV/RM DOWNDRAFT/500FT/MIN,SEV,,11000.0,34.79607016668017,-118.43540407711843,2022-06-05 01:12:00,5.0,U
