URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,C5,MKK UUA /OV AUNTI/TM 0104/FL360/TP C5/TB SEV,SEV,,36000.0,38.95481,-121.08172,2023-02-02 01:04:00,5.0,L
F,E145,OLE UA /OV ELZ250020/TM 0245/FL280/TP E145/TB CHOP...GRADUALLY WORSENING TO SEV CHOP,CHOP...GRADUALLY WORSENING TO SEV CHOP,,28000.0,41.995984051005,-78.41225857219024,2023-02-02 02:45:00,5.0,M
T,C525,MLU UUA /OV MLU /TM 1345 /FL350 /TP C525 /TB SEV CAT 346-358 /RM ZFW AWC-WEB:,SEV CAT 346-358,,35000.0,32.51086,-92.03769,2023-02-02 13:45:00,5.0,L
T,C525,MLU UUA /OV MLU /TM 1345 /FL350 /TP C525 /TB SEV CAT 346-358 /RM ZFW AWC-WEB,SEV CAT 346-358,,35000.0,32.51086,-92.03769,2023-02-02 13:45:00,5.0,L
T,E170,ACT UUA /OV JEN200015 /TM 1950 /FL210 /TP E170 /TB SEV 210-180 /RM DURD -ZFW AWC-WEB:,SEV 210-180,,21000.0,31.92505781600892,-97.98101051189,2023-02-02 19:50:00,5.0,U
T,E170,ACT UUA /OV JEN200015 /TM 1950 /FL210 /TP E170 /TB SEV 210-180 /RM DURD -ZFW AWC-WEB,SEV 210-180,,21000.0,31.92505781600892,-97.98101051189,2023-02-02 19:50:00,5.0,U
T,C25B,CMH UUA /OV RZT/TM 2033/FL190/TP C25B/TB SEV 220-195 DURD,SEV 220-195 DURD,,19000.0,39.4404,-83.0231,2023-02-02 20:33:00,5.0,U
T,E145,SMQ UUA /OV BWZ270010/TM 0117/FL240/TP E145/TB SEV,SEV,,24000.0,40.8,-75.04018659888955,2023-02-03 01:17:00,5.0,M
T,E75,LIT UUA /OV LIT225050/TM 0124/FL180/TP E75/TB SEV CAT/RM ZME - DURD NO DAMGE OR INJURIES,SEV CAT,,18000.0,34.13799661925575,-92.9527551311605,2023-02-03 01:24:00,5.0,U
T,C208,LNS UUA /OV MDT090013 /TM 0952 /FL040 /TP C208 /TB SEV,SEV,,4000.0,40.19361,-76.47966290833469,2023-02-03 09:52:00,5.0,L
