URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,PC12,DEN UA /OV 40SW DEN/TM 2030/FL170/TP PC12/TB SEV/RM 170-160,SEV,,17000.0,39.3613572954046,-105.27142407248736,2017-01-01 20:30:00,5.0,L
T,C180,SXQ UUA /OV ENA108040 /TM 0040 /FL040 /TP C180 /TB SEV /RM WEST OFICEBERG LAKE,SEV,,4000.0,60.36397198348232,-149.94952209254237,2017-01-02 00:40:00,5.0,L
T,C180,SXQ UUA /OV ENA108040 /TM 0040 /FL040 /TP C180 /TB SEV /RM WEST OF ICEBERG LAKE,SEV,,4000.0,60.36397198348232,-149.94952209254237,2017-01-02 00:40:00,5.0,L
T,E145,FLO UUA /OV FLO/TM 0057/FL200/TP E145/TB EXTRM TURB 140-200,EXTRM TURB 140-200,,20000.0,34.18536,-79.72389,2017-01-02 00:57:00,7.0,M
T,CRJ2,LBB UUA /OV LBB090015 /TM 0403 /FL060 /TP CRJ2 /TB SEV /RM DURD,SEV,,6000.0,33.66364,-101.52238539506688,2017-01-02 04:03:00,5.0,M
T,B737,MGM UUA /OV MGM350030/TM 1429/FL240/TP B737/TB SEV/RM FL 240-260 NO DAMAGE NO INJURIES ZTLFD,SEV,,24000.0,32.793083761259986,-86.4966976180494,2017-01-02 14:29:00,5.0,M
T,B737,MGM UUA /OV MGM350030/TM 1429/FL240/TP B737/TB SEV/RM CORRECTION FL 240-260 NO DAMAGE ONE INJURIES ZTLFD,SEV,,24000.0,32.793083761259986,-86.4966976180494,2017-01-02 14:29:00,5.0,M
F,B737,MGM UA /OV MGM350030/TM 1429/FL240/TP B737/TB SEV/RM CORRECTION FL240-260 NO DAMAGE ONE INJURY ZTLFD,SEV,,24000.0,32.793083761259986,-86.4966976180494,2017-01-02 14:29:00,5.0,M
T,C560,HOT UUA /OV HOT 315040/TM 1555/FL290/TP C560/TB SEV 290-300/RM ZME,SEV 290-300,,29000.0,34.949472704595394,-93.66812092469374,2017-01-02 15:55:00,5.0,M
T,BE9L,EDW UUA /OV BIH140025/TM 1650/FL115/TP BE9L/TB SEV-EXTRM/RM OWENS VALLEY STRONG UP AND DOWN DRAFTS,SEV-EXTRM,,11500.0,37.05389896134128,-118.02656456862177,2017-01-02 16:50:00,6.0,L
T,BE9L,BIH UUA /OV BIH140025/TM 1650/FL115/TP BE9L/TB SEV-EXTRM/RM OWENS VALLEY. STRONG UDDFS. COR SA-ID. ZLA CWSU,SEV-EXTRM,,11500.0,37.05389896134128,-118.02656456862177,2017-01-02 16:50:00,6.0,L
T,C56X,LIT UUA /OV LIT 135030/TM 1657/FL430/TP C56X/TB OCNL SEV/RM ZME,OCNL SEV,,43000.0,34.37371797155345,-91.80551492130373,2017-01-02 16:57:00,5.0,M
F,GLF5,ATL UA /OV ATL345065/TM 1745/FL160/TP GLF5/TB SEV/RM SEV TURB CLIMBING 160-180 ZTLFD,SEV,,16000.0,34.676604405222506,-84.77857608773252,2017-01-02 17:45:00,5.0,M
T,A320,GAD UUA /OV GAD/TM 1747/FL320/TP A320/TB SEV/RM NO DAMAGES REPORTED ZTLFD,SEV,,32000.0,33.97265,-86.08908,2017-01-02 17:47:00,5.0,M
T,LJ31,GZH UUA /OV MVC285010/TM 1800/FL450/TP LJ31/TB EXTRM/RM DESCENDED 400FT THEN CLIMBED 800FT 2000-3000 FOOT PER MINUTE CLIMB AND DESCEND RATES...NO INJURIES REPORTED ZTLFD,EXTRM,,45000.0,31.49314000157769,-87.53872520139043,2017-01-02 18:00:00,7.0,M
T,C525,DEN UUA /OV DVV314060/TM 1821/FL170/TP C525/TB SEV/RM ZDV,SEV,,17000.0,40.58471463784327,-105.55759877930514,2017-01-02 18:21:00,5.0,L
T,E75L,GZH UUA /OV MVC/TM 1828/FL340/TP E75L/TB SEV CHOP/RM CLIMBED 500FT THEN LOST 400FT...CLIMB RATE 2000FT PER MIN ZTLFD,SEV CHOP,,34000.0,31.45,-87.35,2017-01-02 18:28:00,5.0,U
T,BE36,ALS UUA /OV ALS001050/TM 1859/FL170/TP BE36/TB MDT TO SEV MTW/RM ZDV. RPRTD LOSS 55KTS,MDT TO SEV MTW,,17000.0,38.27216390241724,-105.8430715992338,2017-01-02 18:59:00,5.0,L
T,BE36,ALS UUA /OV ALS001050/TM 1859/FL170/TP BE36/TB MDT TO SEV MTW/RM ZDV. RPRTD LOSS 55KTS.,MDT TO SEV MTW,,17000.0,38.27216390241724,-105.8430715992338,2017-01-02 18:59:00,5.0,L
T,E75L,PNS UUA /OV CEW300020/TM 1919/FL320/TP E75L/TB SEV/RM 400FT UPDRAFT,SEV,,32000.0,30.946680166680167,-86.85603253723735,2017-01-02 19:19:00,5.0,U
T,C56X,BIH UUA /OV BIH160020/TM 2030/FL130/TP C56X/TB EXTRM 160-130/RM DURD. COR SA-ID AND TURB. ZLA CWSU,EXTRM 160-130,,13000.0,37.05985375467856,-118.22013949744507,2017-01-02 20:30:00,7.0,M
T,C560,PVU UUA /OV FFU190020/TM 2043/FL180/TP C560/TB SEV/RM DURD/ZLC,SEV,,18000.0,39.94170415916001,-112.01586748645184,2017-01-02 20:43:00,5.0,M
T,BE33,BIH UUA /OV BIH/TM 2225/FL160/TP BE33/TB SEV/RM DOWNDRAFTS 170-140. ZOA CWSU,SEV,,16000.0,37.37311,-118.36361,2017-01-02 22:25:00,5.0,L
T,PC12,LAS UUA /OV LAS191031/TM 2334/FL100/TP PC12/TB SEV 090/RM DURD 100-070,SEV 090,,10000.0,35.572844874080005,-115.27424116159813,2017-01-02 23:34:00,5.0,L
T,CRJ9,CYS UUA /OV CYS/TM 0143/FL320/TP CRJ9/TB SEV/RM ZDV,SEV,,32000.0,41.15564,-104.81047,2017-01-03 01:43:00,5.0,U
F,C525,GNV UA /OV GNV090010/TM 1319/FL310/TP C525/TB SEV-EXTRM/RM FL310-280 DURD NO INJURIES NO DAMAGE,SEV-EXTRM,,31000.0,29.6917,-82.08414761873655,2017-01-03 13:19:00,6.0,L
T,C525,VRB UUA /OV TRV180010/TM 1725/FL060/TP C525/TB SEV/RM CWSU ZMA,SEV,,6000.0,27.513319833319837,-80.49,2017-01-03 17:25:00,5.0,L
T,B737,BLM UUA /OV BLM090010 /TM 1922 /FL380 /TP B737 /TB SEV /RM REPORTED 20 NW MANTA,SEV,,38000.0,40.18,-73.91183832177563,2017-01-03 19:22:00,5.0,M
T,B737,JFK UUA /OV MANTA315020/TM 1922/FL380/TP B737/TB SEV,SEV,,38000.0,40.63861,-73.76222,2017-01-03 19:22:00,5.0,M
