URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,CRJ8,SPS UUA /OV SPS190010 /TM 0103 /FL280 /TP CRJ8 /TB SEV/RM AWC-WEB,SEV,,28000.0,33.81445207958001,-98.52770362830772,2019-05-01 01:03:00,5.0,U
T,CRJ8,SPS UUA /OV SPS190010 /TM 0103 /FL280 /TP CRJ8 /TB SEV/RM AWC-WEB:,SEV,,28000.0,33.81445207958001,-98.52770362830772,2019-05-01 01:03:00,5.0,U
T,CRJ8,SPS UUA /OV SPS/TM 0103/FL280/TP CRJ8/TB SEV/RM ZAB/FDCS,SEV,,28000.0,33.9786,-98.4928,2019-05-01 01:03:00,5.0,U
T,A359,ORF UUA /OV 38N060W/TM 0250/FL370/TP A359/TB SEV,SEV,,37000.0,38.0,-60.0,2019-05-01 02:50:00,5.0,U
T,A359,BOS UUA /OV 40N05530W/TM 0321/FL360/TP A359/TB SEV,SEV,,36000.0,0.6666,-55.5,2019-05-01 03:21:00,5.0,U
T,B788,BOS UUA /OV 40N05530W/TM 0326/FL390/TP B788/TB SEV,SEV,,39000.0,0.6666,-55.5,2019-05-01 03:26:00,5.0,U
F,C5,UUA /OV 47N045W /TM 0548 /FL290 /TP C5 /TB SEV,SEV,,29000.0,47.0,-45.0,2019-05-01 05:48:00,5.0,L
F,GLEX,UUA /OV 5030N08520W /TM 0810 /FL410 /TP GLEX /TB SEV,SEV,,41000.0,50.5,-85.3333,2019-05-01 08:10:00,5.0,M
T,BE99,PUB UUA /OV PUB280060/TM 1447/FL215/TP BE99/TB SEV/RM REGAINED CONTROL AT FL210 ZDV,SEV,,21500.0,38.463662243183386,-105.75314836415356,2019-05-01 14:47:00,5.0,L
T,BE99,PUB UUA /OV PUB190040/TM 1524/FL190/TP BE99/TB SEV MTW/RM -1000FPM ZDV,SEV MTW,,19000.0,37.633408318320015,-104.64583555565916,2019-05-01 15:24:00,5.0,L
F,B737,ALS UA /OV ALS270010/TM 1740/FL380/TP B737/TB SEV/RM ZDV,SEV,,38000.0,37.43889,-106.07131406785872,2019-05-01 17:40:00,5.0,M
F,B752,UUA /OV 6225N04640W /TM 1826 /FL360 /TP B752 /TB SEV /RM MDT- SEVTURB LASTED 3- 4 MIN,SEV,,36000.0,62.4166,-46.6666,2019-05-01 18:26:00,5.0,M
T,EA50,LIC UUA /OV HGO250065/TM 2052/FL140/TP EA50/TB SEV/RM LOST 300FT....ZDV,SEV,,14000.0,38.43944816576627,-104.9365264933472,2019-05-01 20:52:00,5.0,U
T,E145,EEN UUA /OV EEN200015/TM 2155/FL230/TP E145/TB SEV 230-220 /RM DURD,SEV 230-220,,23000.0,42.665057816008925,-72.38673304305836,2019-05-01 21:55:00,5.0,M
F,B748,UUA /OV 6123N04820W /TM 1440 /FL340 /TP B748 /TB SEV,SEV,,34000.0,61.3833,-48.3333,2019-05-02 14:40:00,5.0,U
