URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,C172,UUA /OV CYBW 330006 /TM 1908 /FL055 /TP C172 /TB SEV,SEV,202410011912-CYEG-UACN01-PIREP,5500.0,51.18966955519123,-114.45407423860536,2024-10-01 19:08:00,5.0,L
T,B762,AVL UUA /OV SUG/TM 1029/FL390/TP B762/TB SEV CHOP/RM ZTLFD-15,SEV CHOP,202410021000-KMSC-UBUS01-PIREP,39000.0,35.41,-82.27,2024-10-02 10:29:00,5.0,H
T,GLF4,LEX UUA /OV HYK360015/TM 2151/FL430/TP GLF4/TB SEV CAT/RM NO DAMAGES OR INJURIES,SEV CAT,202410022200-KMSC-UBUS01-PIREP,43000.0,38.22002025002025,-84.47,2024-10-02 21:51:00,5.0,M
T,B777,CZF UUA /OV CZF259243/TM 0640/FL320/TP B777/TB SEV/RM 10 MIN DURATION/ ZAN,SEV,202410030600-KMSC-UBUS01-PIREP,32000.0,61.00716097377147,-174.43825155402712,2024-10-03 06:40:00,5.0,H
T,B77W,ANC UUA /OV 4106N15530W/TM 1051/FL320/TP B77W/TB SEV,SEV,202410031000-KMSC-UBUS01-PIREP,32000.0,41.1,-155.5,2024-10-03 10:51:00,5.0,U
T,B777,ANC UUA /OV SQA071112/TM 2007/FL240/TP B777/TB SEV 240-290/RM DURC /ZAN/,SEV 240-290,202410032000-KMSC-UBUS01-PIREP,24000.0,61.70777644760754,-151.9776612607962,2024-10-03 20:07:00,5.0,H
T,B747,ANC UUA /OV SQA075132/TM 2015/FL270/TP B747/TB SEV 270-280/RM GAINED 20KT AND 100FT AT FL272-FL273 DURC /ZAN/,SEV 270-280,202410032000-KMSC-UBUS01-PIREP,27000.0,61.66944802082551,-151.2325524214712,2024-10-03 20:15:00,5.0,H
T,C206,TKA UUA /OV HRR /TM 2140 /FL045 /TP C206 /TB SEV /RM FLIGHT PAFATO PALH (AKFSS),SEV,202410032200-KMSC-UBUS01-PIREP,4500.0,63.86,-148.96,2024-10-03 21:40:00,5.0,L
T,C206,TKA UUA /OV HRR /TM 2140 /FL045 /TP C206 /TB SEV /RM FLIGHT PAFA TO PALH (AKFSS,SEV,202410032205-KWBC-UBUS35-PIRUS,4500.0,63.86,-148.96,2024-10-03 21:40:00,5.0,L
T,B747,ANC UUA /OV MDO043030/TM 0030/FL280/TP B747/TB SEV/RM /ZAN,SEV,202410040000-KMSC-UBUS01-PIREP,28000.0,59.80570647066412,-145.6292688501881,2024-10-04 00:30:00,5.0,H
T,E75L,ENN UUA /OV ENN159050/TM 0345/FL210/TP E75L/TB SEV/RM SEV AT FL210 CONS MOD DURD 210-190. ZAN,SEV,202410040300-KMSC-UBUS01-PIREP,21000.0,63.76195329451053,-148.37523973112647,2024-10-04 03:45:00,5.0,U
F,A359,UUA /OV CYZU /TM 0600 /FL370 /TP A359 /TB SEV /RM ENRT CYQU-CYZU,SEV,202410040631-CYEG-UACN01-PIREP,37000.0,54.1439,-115.7867,2024-10-04 06:00:00,5.0,U
T,CC11,YKM UUA /OV KYKM180010/TM 1540/FL035/TP CC11/TB SEV 035-045/RM SMOOTH ABV 050.,SEV 035-045,202410041500-KMSC-UBUS01-PIREP,3500.0,46.40148983331984,-120.54406,2024-10-04 15:40:00,5.0,U
T,CC11,YKM UUA /OV KYKM180010/TM 1540/FL035/TP CC11/TB SEV 035-045/RM SMOOTH ABV 050,SEV 035-045,202410041555-KWBC-UBWA90-PIREP,3500.0,46.40148983331984,-120.54406,2024-10-04 15:40:00,5.0,U
T,C172,YKM UUA /OV YKM/TM 1541/FL035/TP C172/SK CLR/WX 10/TA 02/WV 28006KT/TB SEV 035-045 /RM SEVERE TERBULANCE FROM 035-045 SOUTH OF YKM AIRPORT.,SEV 035-045,202410041500-KMSC-UBUS01-PIREP,3500.0,46.56817,-120.54406,2024-10-04 15:41:00,5.0,L
T,C172,YKM UUA /OV YKM/TM 1541/FL035/TP C172/SK CLR/WX 10/TA 02/WV 28006KT/TB SEV 035-045 /RM SEVERE TERBULANCE FROM 035-045 SOUTH OF YKM AIRPORT,SEV 035-045,202410041550-KWBC-UBUS35-PIRUS,3500.0,46.56817,-120.54406,2024-10-04 15:41:00,5.0,L
T,C68A,SEA UUA /OV SEA140040/TM 1801/FL150/TP C68A/TB SEV CHOP/RM DURC...ZSE,SEV CHOP,202410041800-KMSC-UBUS01-PIREP,15000.0,46.93395233814606,-121.68068855848874,2024-10-04 18:01:00,5.0,U
F,B739,SEA UA /OV SEA16015/TM 1805/FL120/TP B739/TB SEV/RM DURC SUMMA DEPT,SEV,202410041800-KMSC-UBUS01-PIREP,12000.0,47.44469,-122.31437,2024-10-04 18:05:00,5.0,M
T,TBM8,BTR UUA /OV KLSU045040/TM 2001/FL190/TP TBM8/TB SEV/RM ZHU,SEV,202410042000-KMSC-UBUS01-PIREP,19000.0,30.9514427045954,-90.75295976628024,2024-10-04 20:01:00,5.0,U
F,B737,UUA /OV CYYC 225025 /TM 2140 /FL100 /TP B737 /TB SEV,SEV,202410042141-CYEG-UACN01-PIREP,10000.0,50.81923830962787,-114.48963922078408,2024-10-04 21:40:00,5.0,M
T,CL30,GLD UUA /OV GLD250025/TM 2142/FL310/TP CL30/TB SEV/RM JOLT DESCENDING THROUGH FL310. ZDV,SEV,202410042100-KMSC-UBUS01-PIREP,31000.0,39.22470006375626,-102.19982597029768,2024-10-04 21:42:00,5.0,U
T,P46T,ATL UUA /OV VUZ353065/TM 2214/FL250/TP P46T/TB SEV/RM ZTLFD-06,SEV,202410042200-KMSC-UBUS01-PIREP,25000.0,34.74534542695667,-87.05865026716322,2024-10-04 22:14:00,5.0,L
T,P46T,MSL UUA /OV MSL/TM 2214/FL250/TP P46T/TB SEV 250/RM SEV 250 - NO DAMAGES/NO INJURIES RPTD -ZME,SEV 250,202410042200-KMSC-UBUS01-PIREP,25000.0,34.74385,-87.59962,2024-10-04 22:14:00,5.0,L
F,PC12,PVU UA /OV PVU170020/TM 0145/FL150/TP PC12/TB SEV/RM SEVERE TURB DD 150-120,SEV,202410050100-KMSC-UBUS01-PIREP,15000.0,39.890894159160005,-111.64754943752996,2024-10-05 01:45:00,5.0,L
T,PC12,SLC UUA /OV FFU150026/TM 0145/FL150/TP PC12/TB SEV TURB 150-120,SEV TURB 150-120,202410050100-KMSC-UBUS01-PIREP,15000.0,39.894691927504674,-111.65601276295406,2024-10-05 01:45:00,5.0,L
T,B77W,BIL UUA /OV BIL195053/TM 0403/FL330/TP B77W/TB SEV/RM 30 SECOND POCKET  NO DAMAGE  NO INJURIES /ZLC,SEV,202410050400-KMSC-UBUS01-PIREP,33000.0,44.953596408049336,-108.87020025027536,2024-10-05 04:03:00,5.0,U
F,C208,ANC UA /OV TED200005/TM 0506/FL025/TP C208/TB SEV 025,SEV 025,202410050500-KMSC-UBUS01-PIREP,2500.0,61.09168593866964,-150.0491108499418,2024-10-05 05:06:00,5.0,L
F,SR22,DAB UA /OV 5 SW DED/TM 1627/FL070/TP SR22/TB SEV,SEV,202410051600-KMSC-UBUS01-PIREP,7000.0,29.008097461925576,-81.35117200847165,2024-10-05 16:27:00,5.0,L
T,BE36,BFL UUA /OV EHF112025/TM 1928/FL105/TP BE36/TB SEV 105/RM UDDF +/- 1000 FT,SEV 105,202410051900-KMSC-UBUS01-PIREP,10500.0,35.32390127642486,-118.62554429989817,2024-10-05 19:28:00,5.0,L
T,GLF5,PVD UUA /OV MINNK/TM 2335/FL090/TP GLF5/TB SEV,SEV,202410072300-KMSC-UBUS01-PIREP,9000.0,41.7219,-71.4325,2024-10-07 23:35:00,5.0,M
T,M20,IPT UUA /OV FQM275025/TM 1820/FL060/TP M20/TB SEV,SEV,202410081800-KMSC-UBUS01-PIREP,6000.0,41.37631783432079,-77.32289422788034,2024-10-08 18:20:00,5.0,L
F,M20P,UUA /OV CYBW /TM 1920 /FL115 /TP M20P /TB SEV /RM VC SPRAY LAKESENRT CAA8-CYBW,SEV,202410081921-CYEG-UACN01-PIREP,11500.0,51.10306,-114.37444,2024-10-08 19:20:00,5.0,L
F,BE35,UUA /OV CEE4 /TM 2025 /FL065 /TP BE35 /TB SEV 045-065 /RM ENR CEZ3-CYJA  UNA DUE TURB,SEV 045-065,202410082109-CYEG-UACN01-PIREP,6500.0,53.38,-117.7,2024-10-08 20:25:00,5.0,L
T,B737,DEN UUA /OV 15W DEN/TM 2236/FL140/TP B737/TB SEV/RM SFC-140,SEV,202410082200-KMSC-UBUS01-PIREP,14000.0,39.8328,-104.98308240609212,2024-10-08 22:36:00,5.0,M
T,P28A,DEN UUA /OV 10S GXY/TM 2242/FL070/TP P28A/TB SEV/RM GAIN 100 LOSS 1000,SEV,202410082200-KMSC-UBUS01-PIREP,7000.0,40.27073983331984,-104.63322,2024-10-08 22:42:00,5.0,L
F,C172,UUA /OV CYZU 180010 /TM 2300 /FL050 /TP C172 /TB SEV /RM BTN 10 AND40 S CYZU 60 KNOT HEADWIND,SEV,202410082347-CYEG-UACN01-PIREP,5000.0,53.97721983331984,-115.7867,2024-10-08 23:00:00,5.0,L
T,E75L,MGM UUA /OV MGM/TM 1745/FL300/TP E75L/TB SEV-EXTRM OCNL LGT CHOP/RM ZTLFD 11,SEV-EXTRM OCNL LGT CHOP,202410091700-KMSC-UBUS01-PIREP,30000.0,32.30064,-86.39397,2024-10-09 17:45:00,6.0,U
F,B767,UUA /OV 4440N05407W /TM 0205 /FL330 /TP B767 /TB SEV,SEV,202410100214-CYQX-UACN01-PIREP,33000.0,44.6666,-54.1166,2024-10-10 02:05:00,5.0,H
F,B767,UUA /OV 4440N05407W /TM 0210 /FL350 /TP B767 /TB SEV /RM MOD-SEV,SEV,202410100216-CYQX-UACN01-PIREP,35000.0,44.6666,-54.1166,2024-10-10 02:10:00,5.0,H
T,P28A,TUS UUA /OV TUS /TM 0324 /FL075 /TP P28A /TB SEV,SEV,202410100300-KMSC-UBUS01-PIREP,7500.0,32.12027,-110.93798,2024-10-10 03:24:00,5.0,L
T,P28A,TUS UUA /OV TUS315020/TM 0347/FL070/TP P28A/TB SEV,SEV,202410100300-KMSC-UBUS01-PIREP,7000.0,32.3559913522977,-111.21630320838231,2024-10-10 03:47:00,5.0,L
F,A21N,UUA /OV 44N055W /TM 0446 /FL350 /TP A21N /TB SEV /RM MOD-SEV TURB,SEV,202410100455-CYQX-UACN01-PIREP,35000.0,44.0,-55.0,2024-10-10 04:46:00,5.0,U
T,AA5,LCI UUA /OV 4MB/TM 1335/FL065/TP AA5/TB SEV CONS 065/RM SEV MOUNTAIN WAVE,SEV CONS 065,202410101300-KMSC-UBUS01-PIREP,6500.0,43.57348238,-71.42154495,2024-10-10 13:35:00,5.0,L
T,BE35,L35 UUA /OV L35/TM 2150/FL100/TP BE35/TB SEV/RM COR SA-ID AND MSG TYPE. ZLA CWSU,SEV,202410102300-KMSC-UBUS01-PIREP,10000.0,34.2637778,-116.8560278,2024-10-10 21:50:00,5.0,L
T,MU2,DAG UUA /OV DAG050016/TM 2224/FL085/TP MU2/TB EXTRM CAT/RM ZLA CWSU,EXTRM CAT,202410102300-KMSC-UBUS01-PIREP,8500.0,35.025033913476,-116.53687634672876,2024-10-10 22:24:00,7.0,L
T,C172,DAG UUA /OV HEC/TM 2229/FL080/TP C172/TB SEV/RM UDDFS +/-1000 FT. ZLA CWSU,SEV,202410102300-KMSC-UBUS01-PIREP,8000.0,34.8,-116.46,2024-10-10 22:29:00,5.0,L
F,G280,UUA /OV 5730N05230W /TM 0131 /FL270 /TP G280 /TB SEV /RM LOCATIONESTIMATED. E/B FLT CLIMBED TO F310 DUE SEV TURB AT F270. INFORMATIONRCVD THROUGH RELAY,SEV,202410110150-CYQX-UACN01-PIREP,27000.0,57.5,-52.5,2024-10-11 01:31:00,5.0,U
T,BE36,VRB UUA /OV TRV025005/TM 1440/FL070/TP BE36/TB SEV,SEV,202410111400-KMSC-UBUS01-PIREP,7000.0,27.7555317665034,-80.45022719305763,2024-10-11 14:40:00,5.0,L
T,B748,ANC UUA /OV TED145005/TM 0019/FL070/TP B748/TB SEV 080-070/IC NEG/RM DURD WITTI,SEV 080-070,202410120000-KMSC-UBUS01-PIREP,7000.0,61.10173180036076,-149.89086960864464,2024-10-12 00:19:00,5.0,U
T,B77L,ANC UUA /OV ORT130050/TM 0053/FL380/TP B77L/TB SEV/RM 365 LGT CHOP. ZAN,SEV,202410120100-KMSC-UBUS01-PIREP,38000.0,62.42430027038751,-140.51567834784953,2024-10-12 00:53:00,5.0,U
